gene_id,gene_name,description,ath_gene_id,ath_alias,gene_name_figs
Zm00001eb296130,WRKY-transcription factor 51,Putative WRKY DNA-binding domain superfamily protein,AT4G22070,WRKY31,WRKY-transcription factor 51 (WRKY31)
Zm00001eb296130,WRKY-transcription factor 51,Putative WRKY DNA-binding domain superfamily protein,AT4G04450,WRKY42,WRKY-transcription factor 51 (WRKY42)
Zm00001eb296150,Zm00001eb296150,Protein ROOT INITIATION DEFECTIVE 3,AT3G49180,RID3,Zm00001eb296150 (RID3)
Zm00001eb296160,Zm00001eb296160,FtsJ-like methyltransferase family protein,AT4G25730,,Zm00001eb296160
Zm00001eb296170,MYB-related-transcription factor 47,Putative homeodomain-like transcription factor superfamily protein%3B SANT/MYB protein,AT2G21650,RSM1,MYB-related-transcription factor 47 (RSM1)
Zm00001eb296170,MYB-related-transcription factor 47,Putative homeodomain-like transcription factor superfamily protein%3B SANT/MYB protein,AT4G39250,RSM2,MYB-related-transcription factor 47 (RSM2)
Zm00001eb296180,DNA-3-methyladenine glycosylase 3,DNA-3-methyladenine glycosylase 1,AT3G50880,,DNA-3-methyladenine glycosylase 3
Zm00001eb296230,3-ketoacyl-CoA synthase16,3-ketoacyl-CoA synthase,AT1G19440,KCS4,3-ketoacyl-CoA synthase16 (KCS4)
Zm00001eb296280,Zm00001eb296280,DUF1645 family protein,AT3G27880,,Zm00001eb296280
Zm00001eb296290,Zm00001eb296290,Protease Do-like 1 chloroplastic,AT3G27925,DEGP1,Zm00001eb296290 (DEGP1)
Zm00001eb296320,Zm00001eb296320,DUF3143 family protein,AT5G52960,,Zm00001eb296320
Zm00001eb296310,Zm00001eb296310,Putative timeless C-term domain and Homeodomain protein,AT5G52910,ATIM,Zm00001eb296310 (ATIM)
Zm00001eb296340,G-box binding factor1,G-box binding factor,AT2G46270,GBF3,G-box binding factor1 (GBF3)
Zm00001eb296430,AP2-EREBP-transcription factor 34,Ethylene-responsive transcription factor ERF061,AT1G64380,,AP2-EREBP-transcription factor 34
Zm00001eb296500,Zm00001eb296500,DUF538 family protein,AT1G09310,,Zm00001eb296500
Zm00001eb296500,Zm00001eb296500,DUF538 family protein,AT1G56580,SVB,Zm00001eb296500 (SVB)
Zm00001eb296470,MADS-transcription factor 70,DNA binding protein%3B Putative MADS-box transcription factor family protein,AT2G24840,DIA,MADS-transcription factor 70 (DIA)
Zm00001eb296450,Zm00001eb296450,Putative pentatricopeptide repeat family protein,AT5G39680,EMB2744,Zm00001eb296450 (EMB2744)
Zm00001eb296540,Zm00001eb296540,Phospholipase A1-IIgamma,AT4G18550,DSEL,Zm00001eb296540 (DSEL)
Zm00001eb296550,malate dehydrogenase2,Malate dehydrogenase,AT3G15020,mMDH2,malate dehydrogenase2 (mMDH2)
Zm00001eb296550,malate dehydrogenase2,Malate dehydrogenase,AT1G53240,mMDH1,malate dehydrogenase2 (mMDH1)
Zm00001eb296580,Zm00001eb296580,GTP-binding nuclear protein Ran-2,AT5G55190,RAN3,Zm00001eb296580 (RAN3)
Zm00001eb296590,3-ketoacyl-CoA synthase18,3-ketoacyl-CoA synthase,AT2G26640,KCS11,3-ketoacyl-CoA synthase18 (KCS11)
Zm00001eb296640,C3H-transcription factor 33,Zinc finger CCCH domain-containing protein 14,AT1G68200,,C3H-transcription factor 33
Zm00001eb296650,Zm00001eb296650,Probable 2-oxoglutarate-dependent dioxygenase AOP1,AT1G52800,,Zm00001eb296650
Zm00001eb296690,MAP kinase12,Putative MAP kinase family protein,AT3G18040,MPK9,MAP kinase12 (MPK9)
Zm00001eb296700,ribosomal proteinS12 (homolog),40S ribosomal protein S12,AT2G32060,,ribosomal proteinS12 (homolog)
Zm00001eb296700,ribosomal proteinS12 (homolog),40S ribosomal protein S12,AT1G15930,,ribosomal proteinS12 (homolog)
Zm00001eb296740,Zm00001eb296740,Calmodulin,AT3G25600,,Zm00001eb296740
Zm00001eb296750,Zm00001eb296750,Peroxisomal membrane protein PEX14,AT5G62810,PEX14,Zm00001eb296750 (PEX14)
Zm00001eb296760,Zm00001eb296760,DUF1645 family protein,,,Zm00001eb296760
Zm00001eb296770,tassel sheath1,Tassel sheath1,AT3G50870,MNP,tassel sheath1 (MNP)
Zm00001eb296790,DNA-2-methyladenine glycosylase II B,DNA glycosylase superfamily protein,AT1G19480,,DNA-2-methyladenine glycosylase II B
Zm00001eb296790,DNA-2-methyladenine glycosylase II B,DNA glycosylase superfamily protein,AT1G75230,,DNA-2-methyladenine glycosylase II B
Zm00001eb296840,radialis homolog1,Putative MYB DNA-binding domain superfamily protein%3B RADIALIS,AT2G21650,RSM1,radialis homolog1 (RSM1)
Zm00001eb296840,radialis homolog1,Putative MYB DNA-binding domain superfamily protein%3B RADIALIS,AT4G39250,RSM2,radialis homolog1 (RSM2)
Zm00001eb296850,MYB-related-transcription factor 57,Putative MYB DNA-binding domain superfamily protein,AT1G19510,RSM4,MYB-related-transcription factor 57 (RSM4)
Zm00001eb296850,MYB-related-transcription factor 57,Putative MYB DNA-binding domain superfamily protein,AT1G75250,RSM3,MYB-related-transcription factor 57 (RSM3)
Zm00001eb296870,Zm00001eb296870,auxin-like 1 protein,AT4G36520,,Zm00001eb296870
Zm00001eb296880,Zm00001eb296880,Cyclin-dependent kinase G-1,AT5G63370,CDKG1,Zm00001eb296880 (CDKG1)
Zm00001eb296920,Zm00001eb296920,Cyclin-dependent kinase G-1,AT5G63370,CDKG1,Zm00001eb296920 (CDKG1)
Zm00001eb297070,Zm00001eb297070,GBF-interacting protein 1,AT1G29350,,Zm00001eb297070
Zm00001eb297070,Zm00001eb297070,GBF-interacting protein 1,AT1G29370,,Zm00001eb297070
Zm00001eb297190,Zm00001eb297190,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,AT2G46150,,Zm00001eb297190
Zm00001eb297180,Zm00001eb297180,Phox-associated domain;Phox-like;Sorting nexin C-terminal,AT1G15240,,Zm00001eb297180
Zm00001eb297170,Zm00001eb297170,Serine carboxypeptidase-like 50,AT1G15000,scpl50,Zm00001eb297170 (scpl50)
Zm00001eb297160,Zm00001eb297160,RNA-binding (RRM/RBD/RNP motifs) family protein,AT3G20890,,Zm00001eb297160
Zm00001eb297200,Zm00001eb297200,S-type anion channel SLAH3,AT5G24030,SLAH3,Zm00001eb297200 (SLAH3)
Zm00001eb297230,Zm00001eb297230,26S proteasome regulatory subunit RPN13,AT2G26590,RPN13,Zm00001eb297230 (RPN13)
Zm00001eb297240,Zm00001eb297240,Tudor/PWWP/MBT superfamily protein,AT3G21295,,Zm00001eb297240
Zm00001eb297240,Zm00001eb297240,Tudor/PWWP/MBT superfamily protein,AT1G51745,,Zm00001eb297240
Zm00001eb297250,Zm00001eb297250,Protein EARLY FLOWERING 3,AT2G25930,PYK20,Zm00001eb297250 (PYK20)
Zm00001eb297260,Zm00001eb297260,V-type proton ATPase subunit C,AT1G12840,DET3,Zm00001eb297260 (DET3)
Zm00001eb297280,chromatin complex subunit A,TATA-binding protein-associated factor BTAF1,AT3G54280,RGD3,chromatin complex subunit A (RGD3)
Zm00001eb297300,protein phosphatase homolog14,protein phosphatase homolog14,AT1G17550,HAB2,protein phosphatase homolog14 (HAB2)
Zm00001eb297870,CO CO-LIKE TIMING OF CAB1 protein domain40,CCT motif family protein,AT4G27900,,CO CO-LIKE TIMING OF CAB1 protein domain40
Zm00001eb297840,Zm00001eb297840,Putative pleckstrin-like proteiny (PH) domain-containing family protein,AT4G23895,,Zm00001eb297840
Zm00001eb297830,Zm00001eb297830,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM3,AT3G49670,BAM2,Zm00001eb297830 (BAM2)
Zm00001eb297830,Zm00001eb297830,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM3,AT5G65700,BAM1,Zm00001eb297830 (BAM1)
Zm00001eb297820,Zm00001eb297820,Eukaryotic aspartyl protease family protein,AT3G12700,NANA,Zm00001eb297820 (NANA)
Zm00001eb297810,Zm00001eb297810,Putative RING zinc finger domain superfamily protein,AT2G20030,,Zm00001eb297810
Zm00001eb297810,Zm00001eb297810,Putative RING zinc finger domain superfamily protein,AT4G28890,,Zm00001eb297810
Zm00001eb297750,Zm00001eb297750,pathogenesis-related protein-1-like,AT2G14580,PRB1,Zm00001eb297750 (PRB1)
Zm00001eb297750,Zm00001eb297750,pathogenesis-related protein-1-like,AT2G14610,PR1,Zm00001eb297750 (PR1)
Zm00001eb297740,Zm00001eb297740,Notchless-like protein isoform 1%3B Notchless-like protein isoform 2,AT5G52820,NLE,Zm00001eb297740 (NLE)
Zm00001eb297650,histone deacetylase3,Histone deacetylase 19,AT4G38130,RPD3A,histone deacetylase3 (RPD3A)
Zm00001eb297620,Zm00001eb297620,Putative ACR family protein,AT3G29240,,Zm00001eb297620
Zm00001eb297560,Zm00001eb297560,F12M16.15,AT1G53250,,Zm00001eb297560
Zm00001eb297550,structural maintenance of chromosomes3,Structural maintenance of chromosomes protein 3,AT2G27170,TTN7,structural maintenance of chromosomes3 (TTN7)
Zm00001eb297530,Zm00001eb297530,Homeodomain-like superfamily protein,AT3G53440,,Zm00001eb297530
Zm00001eb297500,Zm00001eb297500,Putative uncharacterized protein,AT3G02420,,Zm00001eb297500
Zm00001eb297490,Sigma70-like-transcription factor 7,RNA polymerase sigma factor sigC,AT3G53920,SIGC,Sigma70-like-transcription factor 7 (SIGC)
Zm00001eb297390,hypersensitive induced reaction3,hypersensitive induced reaction3,AT5G62740,HIR4,hypersensitive induced reaction3 (HIR4)
Zm00001eb297450,Zm00001eb297450,Pentatricopeptide repeat-containing protein,AT2G15690,,Zm00001eb297450
Zm00001eb297400,Zm00001eb297400,Cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG7,AT5G06300,LOG7,Zm00001eb297400 (LOG7)
Zm00001eb297410,Zm00001eb297410,alpha/beta-Hydrolases superfamily protein,AT3G24420,,Zm00001eb297410
Zm00001eb297420,Zm00001eb297420,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain,AT3G13690,,Zm00001eb297420
Zm00001eb297430,Zm00001eb297430,Polygalacturonase inhibitor 1,AT1G03440,,Zm00001eb297430
Zm00001eb297430,Zm00001eb297430,Polygalacturonase inhibitor 1,AT4G03010,,Zm00001eb297430
Zm00001eb298070,Zm00001eb298070,nucleic acid binding;methyltransferases,AT3G58470,,Zm00001eb298070
Zm00001eb298060,Zm00001eb298060,Zinc finger%2C C2H2 type family protein,AT2G37740,ZFP10,Zm00001eb298060 (ZFP10)
Zm00001eb298040,Zm00001eb298040,Transcription factor bHLH155,AT2G27230,LHW,Zm00001eb298040 (LHW)
Zm00001eb298010,Zm00001eb298010,Legume lectins beta domain containing protein,,,Zm00001eb298010
Zm00001eb298000,Zm00001eb298000,Lachrymatory-factor synthase,AT4G32870,,Zm00001eb298000
Zm00001eb297990,amino acid/auxin permease51,Proline transporter 2,AT3G55740,PROT2,amino acid/auxin permease51 (PROT2)
Zm00001eb297990,amino acid/auxin permease51,Proline transporter 2,AT2G36590,ProT3,amino acid/auxin permease51 (ProT3)
Zm00001eb297990,amino acid/auxin permease51,Proline transporter 2,AT2G39890,PROT1,amino acid/auxin permease51 (PROT1)
Zm00001eb297980,Zm00001eb297980,Probable calcium-binding protein CML27,AT2G39950,,Zm00001eb297980
Zm00001eb297970,Zm00001eb297970,Sulfoquinovosyl transferase SQD2,AT5G01220,SQD2,Zm00001eb297970 (SQD2)
Zm00001eb298180,Zm00001eb298180,DDRGK domain-containing protein 1,AT4G27120,,Zm00001eb298180
Zm00001eb298190,gibberellin 2-oxidase12,gibberellin 2-oxidase12,AT4G21200,GA2OX8,gibberellin 2-oxidase12 (GA2OX8)
Zm00001eb298170,Zm00001eb298170,Glutamate receptor 3.4,AT1G05200,GLUR3,Zm00001eb298170 (GLUR3)
Zm00001eb298150,Zm00001eb298150,Glutamate receptor 3.4,AT1G05200,GLUR3,Zm00001eb298150 (GLUR3)
Zm00001eb298250,Zm00001eb298250,Uclacyanin-2,AT2G32300,UCC1,Zm00001eb298250 (UCC1)
Zm00001eb298260,Zm00001eb298260,Extensin-like protein;  protein,,,Zm00001eb298260
Zm00001eb298270,Zm00001eb298270,Photosynthetic NDH subunit of lumenal location 3 chloroplastic,AT3G01440,PQL2,Zm00001eb298270 (PQL2)
Zm00001eb298280,kinesin-related protein11,kinesin-related protein11,AT4G27180,KATB,kinesin-related protein11 (KATB)
Zm00001eb298280,kinesin-related protein11,kinesin-related protein11,AT5G54670,KATC,kinesin-related protein11 (KATC)
Zm00001eb298290,Zm00001eb298290,Calcineurin-like metallo-phosphoesterase superfamily protein,AT4G11800,,Zm00001eb298290
Zm00001eb298300,Zm00001eb298300,Outer arm dynein light chain 1 protein,AT4G03260,,Zm00001eb298300
Zm00001eb298310,monosaccharide transporter1,monosaccharide transporter1,AT1G50310,STP9,monosaccharide transporter1 (STP9)
Zm00001eb298310,monosaccharide transporter1,monosaccharide transporter1,AT3G19940,,monosaccharide transporter1
Zm00001eb298330,Zm00001eb298330,Dirigent protein 11,,,Zm00001eb298330
Zm00001eb298340,Zm00001eb298340,Disease resistance response protein 206,AT1G22900,,Zm00001eb298340
Zm00001eb298340,Zm00001eb298340,Disease resistance response protein 206,AT5G42500,,Zm00001eb298340
Zm00001eb298340,Zm00001eb298340,Disease resistance response protein 206,AT1G65870,,Zm00001eb298340
Zm00001eb298340,Zm00001eb298340,Disease resistance response protein 206,AT5G42510,,Zm00001eb298340
Zm00001eb298410,Zm00001eb298410,Transducin/WD40 repeat-like superfamily protein,AT5G17370,,Zm00001eb298410
Zm00001eb298490,Zm00001eb298490,Transducin/WD40 repeat-like superfamily protein,AT5G66240,,Zm00001eb298490
Zm00001eb298510,JUMONJI-transcription factor 19,Probable lysine-specific demethylase JMJ14,AT1G30810,JMJ18,JUMONJI-transcription factor 19 (JMJ18)
Zm00001eb298510,JUMONJI-transcription factor 19,Probable lysine-specific demethylase JMJ14,AT2G34880,PKDM7C,JUMONJI-transcription factor 19 (PKDM7C)
Zm00001eb298520,Zm00001eb298520,FAD/NAD(P)-binding oxidoreductase family protein,AT5G07800,,Zm00001eb298520
Zm00001eb298520,Zm00001eb298520,FAD/NAD(P)-binding oxidoreductase family protein,AT5G61290,,Zm00001eb298520
Zm00001eb298550,Zm00001eb298550,FAD/NAD(P)-binding oxidoreductase family protein,AT5G61290,,Zm00001eb298550
Zm00001eb298550,Zm00001eb298550,FAD/NAD(P)-binding oxidoreductase family protein,AT5G07800,,Zm00001eb298550
Zm00001eb298570,purple acid phosphatase11,Hydrolase/ protein serine/threonine phosphatase,AT1G13900,PAP2,purple acid phosphatase11 (PAP2)
Zm00001eb298570,purple acid phosphatase11,Hydrolase/ protein serine/threonine phosphatase,AT2G03450,PAP9,purple acid phosphatase11 (PAP9)
Zm00001eb298580,WRKY-transcription factor 85,Probable WRKY transcription factor 57,AT1G69310,WRKY57,WRKY-transcription factor 85 (WRKY57)
Zm00001eb298600,Zm00001eb298600,PHD finger family protein,AT5G15540,SCC2,Zm00001eb298600 (SCC2)
Zm00001eb298610,Zm00001eb298610,Protein KTI12 homolog,AT1G13870,DRL1,Zm00001eb298610 (DRL1)
Zm00001eb298620,Zm00001eb298620,4-coumarate--CoA ligase-like 5,AT5G63380,,Zm00001eb298620
Zm00001eb298660,Zm00001eb298660,Protein LEO1 homolog,AT5G61150,VIP4,Zm00001eb298660 (VIP4)
Zm00001eb298670,Zm00001eb298670,LRR receptor-like serine/threonine-protein kinase RPK2,AT3G02130,TOAD2,Zm00001eb298670 (TOAD2)
Zm00001eb298680,MADS3,MADS3,AT1G26310,CAL1,MADS3 (CAL1)
Zm00001eb298680,MADS3,MADS3,AT1G69120,AtAP1,MADS3 (AtAP1)
Zm00001eb298690,Zm00001eb298690,Protein C2-DOMAIN ABA-RELATED 4,AT3G17980,C2,Zm00001eb298690 (C2)
Zm00001eb298690,Zm00001eb298690,Protein C2-DOMAIN ABA-RELATED 4,AT1G48590,,Zm00001eb298690
Zm00001eb298700,CK2 protein kinase alpha 4,CK2 protein kinase alpha 4,AT5G67380,CKA1,CK2 protein kinase alpha 4 (CKA1)
Zm00001eb298700,CK2 protein kinase alpha 4,CK2 protein kinase alpha 4,AT3G50000,CKA2,CK2 protein kinase alpha 4 (CKA2)
Zm00001eb298780,GNAT-transcription factor 31,Probable N-acetyltransferase HLS1,AT4G37580,UNS2,GNAT-transcription factor 31 (UNS2)
Zm00001eb298810,Zm00001eb298810,Os07g0120600 protein,AT1G09310,,Zm00001eb298810
Zm00001eb298810,Zm00001eb298810,Os07g0120600 protein,AT1G56580,SVB,Zm00001eb298810 (SVB)
Zm00001eb298820,Zm00001eb298820,Os07g0120600 protein,AT1G56580,SVB,Zm00001eb298820 (SVB)
Zm00001eb298820,Zm00001eb298820,Os07g0120600 protein,AT1G09310,,Zm00001eb298820
Zm00001eb298940,pentatricopeptide repeat 2,pentatricopeptide repeat 2,AT3G06430,PPR2,pentatricopeptide repeat 2 (PPR2)
Zm00001eb299010,Zm00001eb299010,Galactoside 2-alpha-L-fucosyltransferase,AT2G03220,MUR2,Zm00001eb299010 (MUR2)
Zm00001eb298990,G2-like-transcription factor 28,Homeodomain-like superfamily protein,AT2G03500,,G2-like-transcription factor 28
Zm00001eb299020,Zm00001eb299020,Galactoside 2-alpha-L-fucosyltransferase,AT2G03220,MUR2,Zm00001eb299020 (MUR2)
Zm00001eb299030,NAC-transcription factor 28,NAC domain-containing protein 72,AT5G08790,ATAF2,NAC-transcription factor 28 (ATAF2)
Zm00001eb299090,Zm00001eb299090,OSJNBb0004G23.8 protein; OSJNBb0085F13.3 protein,,,Zm00001eb299090
Zm00001eb299170,Zm00001eb299170,Galactoside 2-alpha-L-fucosyltransferase,AT2G15370,FUT5,Zm00001eb299170 (FUT5)
Zm00001eb299170,Zm00001eb299170,Galactoside 2-alpha-L-fucosyltransferase,AT1G14110,FUT9,Zm00001eb299170 (FUT9)
Zm00001eb299170,Zm00001eb299170,Galactoside 2-alpha-L-fucosyltransferase,AT2G15350,FUT10,Zm00001eb299170 (FUT10)
Zm00001eb299170,Zm00001eb299170,Galactoside 2-alpha-L-fucosyltransferase,AT1G14080,FUT6,Zm00001eb299170 (FUT6)
Zm00001eb299170,Zm00001eb299170,Galactoside 2-alpha-L-fucosyltransferase,AT2G03220,MUR2,Zm00001eb299170 (MUR2)
Zm00001eb299170,Zm00001eb299170,Galactoside 2-alpha-L-fucosyltransferase,AT1G14100,FUT8,Zm00001eb299170 (FUT8)
Zm00001eb299170,Zm00001eb299170,Galactoside 2-alpha-L-fucosyltransferase,AT2G15390,FUT4,Zm00001eb299170 (FUT4)
Zm00001eb299190,Zm00001eb299190,Plastid division protein PDV2,AT2G16070,PDV2,Zm00001eb299190 (PDV2)
Zm00001eb299250,phytosulfokine peptide precursor1,phytosulfokine peptide precursor1,,,phytosulfokine peptide precursor1
Zm00001eb299280,bZIP-transcription factor 51,BZIP transcription factor family protein,,,bZIP-transcription factor 51
Zm00001eb299290,Zm00001eb299290,RNA-binding protein 1,AT4G14300,,Zm00001eb299290
Zm00001eb299330,Zm00001eb299330,Folylpolyglutamate synthase,AT5G05980,FPGS1,Zm00001eb299330 (FPGS1)
Zm00001eb299320,Zm00001eb299320,Folylpolyglutamate synthase,AT5G13280,AK1,Zm00001eb299320 (AK1)
Zm00001eb299310,Zm00001eb299310,Chaperone DnaJ-domain superfamily protein,AT4G07990,,Zm00001eb299310
Zm00001eb299300,AP2-EREBP-transcription factor 114,AP2-like ethylene-responsive transcription factor ANT,AT4G37750,DRG,AP2-EREBP-transcription factor 114 (DRG)
Zm00001eb299340,pathogenesis-related protein8,Pathogenesis-related protein 1,AT4G33720,,pathogenesis-related protein8
Zm00001eb299360,Zm00001eb299360,Pathogenesis-related protein 1,AT1G01310,,Zm00001eb299360
Zm00001eb299370,pathogenesis related protein4,pathogenesis related protein4,AT5G57625,,pathogenesis related protein4
Zm00001eb299370,pathogenesis related protein4,pathogenesis related protein4,AT4G25790,,pathogenesis related protein4
Zm00001eb299490,Zm00001eb299490,Agamous-like MADS-box protein AGL62,,,Zm00001eb299490
Zm00001eb299510,Zm00001eb299510,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,AT5G65700,BAM1,Zm00001eb299510 (BAM1)
Zm00001eb299510,Zm00001eb299510,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,AT3G49670,BAM2,Zm00001eb299510 (BAM2)
Zm00001eb299550,succinate dehydrogenase1,succinate dehydrogenase1,AT5G66760,SDH1-1,succinate dehydrogenase1 (SDH1-1)
Zm00001eb299660,Zm00001eb299660,Probable nucleoredoxin 3,AT4G31240,NRX2,Zm00001eb299660 (NRX2)
Zm00001eb299670,Zm00001eb299670,GYF domain-containing protein,AT5G42950,,Zm00001eb299670
Zm00001eb299690,Zm00001eb299690,Pleckstrin homology (PH) domain-containing protein,AT2G30880,SWAP70,Zm00001eb299690 (SWAP70)
Zm00001eb299720,NAC-transcription factor 73,Transcription factor JUNGBRUNNEN 1,AT5G39820,NAC094,NAC-transcription factor 73 (NAC094)
Zm00001eb299740,Zm00001eb299740,G1 protein,AT1G07090,LSH6,Zm00001eb299740 (LSH6)
Zm00001eb299760,photosystem II oxygen evolving polypeptide2,Oxygen-evolving enhancer protein 2-1 chloroplastic,AT1G06680,PSII-P,photosystem II oxygen evolving polypeptide2 (PSII-P)
Zm00001eb299910,Zm00001eb299910,Probable receptor-like protein kinase,AT1G30570,HERK2,Zm00001eb299910 (HERK2)
Zm00001eb299930,Zm00001eb299930,Anther-specific proline-rich protein APG,AT1G75890,,Zm00001eb299930
Zm00001eb299930,Zm00001eb299930,Anther-specific proline-rich protein APG,AT1G75880,,Zm00001eb299930
Zm00001eb299940,Zm00001eb299940,ATPase,AT1G30540,,Zm00001eb299940
Zm00001eb299960,ferredoxin NADP reductase2,Ferredoxin--NADP reductase,AT4G05390,RFNR1,ferredoxin NADP reductase2 (RFNR1)
Zm00001eb299970,Zm00001eb299970,187-kDa microtubule-associated protein AIR9,AT2G34680,AIR9,Zm00001eb299970 (AIR9)
Zm00001eb299980,Zm00001eb299980,High-light-induced protein chloroplastic,AT5G02120,PDE335,Zm00001eb299980 (PDE335)
Zm00001eb299990,photosystem I reaction center6,photosystem I reaction center6,AT1G30380,PSAK,photosystem I reaction center6 (PSAK)
Zm00001eb300010,calcineurin B-like-interacting protein kinase23,CBL-interacting serine/threonine-protein kinase 23,AT1G30270,SnRK3.23,calcineurin B-like-interacting protein kinase23 (SnRK3.23)
Zm00001eb300050,male sterile22,male sterile22,AT3G02000,ROXY1,male sterile22 (ROXY1)
Zm00001eb300050,male sterile22,male sterile22,AT5G14070,ROXY2,male sterile22 (ROXY2)
Zm00001eb300080,Zm00001eb300080,MAGE,AT1G34770,,Zm00001eb300080
Zm00001eb300130,glycolate oxidase1,glycolate oxidase1,AT3G14420,GOX1,glycolate oxidase1 (GOX1)
Zm00001eb300130,glycolate oxidase1,glycolate oxidase1,AT3G14415,GOX2,glycolate oxidase1 (GOX2)
Zm00001eb300120,glutathione transferase6,glutathione transferase6,AT1G78380,GSTU19,glutathione transferase6 (GSTU19)
Zm00001eb300120,glutathione transferase6,glutathione transferase6,AT1G17180,GSTU25,glutathione transferase6 (GSTU25)
Zm00001eb300220,tiller number1,Prostrate growth 1,AT5G48890,LATE,tiller number1 (LATE)
Zm00001eb300240,nine-cis-epoxycarotenoid dioxygenase5,nine-cis-epoxycarotenoid dioxygenase5,AT1G78390,NCED9,nine-cis-epoxycarotenoid dioxygenase5 (NCED9)
Zm00001eb300290,xerico4,RING-H2 finger protein ATL2I,AT2G35910,,xerico4
Zm00001eb300320,Zm00001eb300320,MD-2-related lipid recognition domain-containing protein / ML domain-containing protein,AT5G06480,,Zm00001eb300320
Zm00001eb300320,Zm00001eb300320,MD-2-related lipid recognition domain-containing protein / ML domain-containing protein,AT3G11780,,Zm00001eb300320
Zm00001eb300350,Zm00001eb300350,ubiquitin-specific protease 8,AT5G22030,UBP8,Zm00001eb300350 (UBP8)
Zm00001eb300470,BURP domain-containing protein-RD22-like3,BURP domain protein RD22,AT1G49320,USPL1,BURP domain-containing protein-RD22-like3 (USPL1)
Zm00001eb300570,kauralexin reductase2,3-oxo-5-alpha-steroid 4-dehydrogenase family protein,AT5G16010,,kauralexin reductase2
Zm00001eb300620,Zm00001eb300620,Probable carboxylesterase 15,AT5G06570,,Zm00001eb300620
Zm00001eb300640,Zm00001eb300640,Probable carboxylesterase 15,AT5G06570,,Zm00001eb300640
Zm00001eb300650,Zm00001eb300650,14-3-3-like protein GF14 nu,AT3G02520,GRF7,Zm00001eb300650 (GRF7)
Zm00001eb300680,Zm00001eb300680,Ubiquitin carboxyl-terminal hydrolase 13,AT5G06600,UBP12,Zm00001eb300680 (UBP12)
Zm00001eb300680,Zm00001eb300680,Ubiquitin carboxyl-terminal hydrolase 13,AT3G11910,UBP13,Zm00001eb300680 (UBP13)
Zm00001eb300690,Zm00001eb300690,Pentatricopeptide repeat-containing protein  chloroplastic/mitochondrial,AT3G26782,,Zm00001eb300690
Zm00001eb300700,hua enhancer1,hua enhancer1,AT4G20910,HEN1,hua enhancer1 (HEN1)
Zm00001eb300710,histone deacetylase,histone deacetylase,AT3G18520,HDA15,histone deacetylase (HDA15)
Zm00001eb300740,aldehyde oxidase5,aldehyde oxidase5,AT2G27150,AtAAO3,aldehyde oxidase5 (AtAAO3)
Zm00001eb300740,aldehyde oxidase5,aldehyde oxidase5,AT1G04580,ATAO2,aldehyde oxidase5 (ATAO2)
Zm00001eb300770,Zm00001eb300770,ankyrin repeat family protein / regulator of chromosome condensation (RCC1) family protein,AT3G03790,,Zm00001eb300770
Zm00001eb300780,Zm00001eb300780,Eukaryotic translation initiation factor 3 subunit 2,AT2G46290,,Zm00001eb300780
Zm00001eb300790,Zm00001eb300790,Cupredoxin superfamily protein,AT2G32300,UCC1,Zm00001eb300790 (UCC1)
Zm00001eb300810,Zm00001eb300810,Blue copper protein,AT3G17675,,Zm00001eb300810
Zm00001eb300820,Zm00001eb300820,Cupredoxin superfamily protein,AT2G32300,UCC1,Zm00001eb300820 (UCC1)
Zm00001eb300840,Zm00001eb300840,Cupredoxin superfamily protein,AT3G17675,,Zm00001eb300840
Zm00001eb300860,Zm00001eb300860,Delta(12)-fatty-acid desaturase,AT3G12120,FAD2,Zm00001eb300860 (FAD2)
Zm00001eb300870,Zm00001eb300870,Small nuclear ribonucleoprotein-associated protein,AT4G20440,smB,Zm00001eb300870 (smB)
Zm00001eb300870,Zm00001eb300870,Small nuclear ribonucleoprotein-associated protein,AT5G44500,,Zm00001eb300870
Zm00001eb300910,Zm00001eb300910,Probable transcriptional regulator SLK2,AT5G62090,SLK2,Zm00001eb300910 (SLK2)
Zm00001eb300920,chloroplast RNA processing4,chloroplast RNA processing4,AT3G03710,RIF10,chloroplast RNA processing4 (RIF10)
Zm00001eb300940,Cys2His2 Zinc Finger7,C2H2 type zf-met: zinc-finger protein,AT1G60640,,Cys2His2 Zinc Finger7
Zm00001eb300970,Zm00001eb300970,evolutionarily conserved C-terminal region 2,AT3G13460,ECT2,Zm00001eb300970 (ECT2)
Zm00001eb300970,Zm00001eb300970,evolutionarily conserved C-terminal region 2,AT1G55500,ECT4,Zm00001eb300970 (ECT4)
Zm00001eb301000,Zm00001eb301000,Galactose-1-phosphate uridyl transferase-like protein,AT5G18200,,Zm00001eb301000
Zm00001eb300990,Zm00001eb300990,protein containing PDZ domain a K-box domain and a TPR region,AT1G55480,ZKT,Zm00001eb300990 (ZKT)
Zm00001eb301010,60S ribosomal protein L15,Ribosomal protein L15,AT4G17390,,60S ribosomal protein L15
